"LocationName","ObservationTime","Temperature","FeelsLike","Dewpoint","WindSpeed","WindGust","BaroPressure","Visibility","Humidity","WindDirection","Precipitation","PrecipitationType"
"Stare Miasto","2020-08-23T14:00","24.0","24.0","16.0","2.57","0.0","1013.9168","9.99","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-23T14:30","24.0","24.0","16.0","1.5","0.0","1014.0","10.0","0.0","180.0","0.0","none"
"Stare Miasto","2020-08-23T15:00","23.0","23.0","16.0","2.1","0.0","1014.0","10.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-23T15:30","23.0","23.0","16.0","2.1","0.0","1014.0","10.0","0.0","190.0","0.0","none"
"Stare Miasto","2020-08-23T16:00","23.0","23.0","16.0","2.1","0.0","1014.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-23T16:30","22.0","22.0","17.0","2.1","0.0","1014.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-23T17:00","22.0","22.0","17.0","2.06","0.0","1013.9168","9.99","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-23T17:30","21.0","21.0","16.0","2.1","0.0","1014.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-23T18:00","21.0","21.0","17.0","1.54","0.0","1013.9168","9.99","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-23T18:30","20.0","20.0","17.0","1.5","0.0","1014.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-23T19:00","20.0","20.0","17.0","1.5","0.0","1014.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-23T19:30","19.0","19.0","16.0","1.5","0.0","1014.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-23T20:00","19.0","19.0","16.0","1.5","0.0","1014.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-23T20:30","19.0","19.0","16.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-23T21:00","19.0","19.0","16.0","2.1","0.0","1015.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-23T21:30","19.0","19.0","16.0","1.5","0.0","1014.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-23T22:00","18.0","18.0","15.0","1.5","0.0","1014.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-23T22:30","18.0","18.0","16.0","1.5","0.0","1014.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-23T23:00","17.0","17.0","15.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-23T23:30","17.0","17.0","15.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T00:00","17.0","17.0","15.0","1.0","0.0","1015.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T00:30","16.0","16.0","15.0","1.0","0.0","1015.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T01:00","16.0","16.0","15.0","1.0","0.0","1015.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T01:30","16.0","16.0","15.0","1.5","0.0","1015.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-24T02:00","15.0","15.0","14.0","1.54","0.0","1014.9167","9.99","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-24T02:30","16.0","16.0","15.0","2.1","0.0","1014.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-24T03:00","15.0","15.0","14.0","2.57","0.0","1014.9167","9.99","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-24T03:30","15.0","15.0","14.0","2.1","0.0","1015.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-24T04:00","16.0","16.0","15.0","1.5","0.0","1015.0","10.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-24T04:30","16.0","16.0","14.0","2.6","0.0","1015.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-24T05:00","16.0","16.0","15.0","2.6","0.0","1015.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-24T05:30","16.0","16.0","15.0","2.6","0.0","1016.0","10.0","0.0","190.0","0.0","none"
"Stare Miasto","2020-08-24T06:00","17.0","17.0","15.0","3.1","0.0","1016.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-24T06:30","18.0","18.0","15.0","4.6","0.0","1016.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-24T07:00","18.0","18.0","15.0","2.6","0.0","1016.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-24T07:30","20.0","20.0","15.0","2.1","0.0","1016.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-24T08:00","20.0","20.0","15.0","2.1","0.0","1016.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-24T08:30","21.0","21.0","14.0","2.1","0.0","1016.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-24T09:00","21.0","21.0","14.0","3.1","0.0","1016.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-24T09:30","22.0","22.0","15.0","3.6","0.0","1016.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-24T10:00","22.0","22.0","14.0","3.1","0.0","1016.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-24T10:30","22.0","22.0","14.0","5.1","0.0","1016.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-24T11:00","22.0","22.0","14.0","4.12","0.0","1015.9166","9.99","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-24T11:30","23.0","23.0","12.0","4.1","0.0","1015.0","10.0","0.0","300.0","0.0","none"
"Stare Miasto","2020-08-24T12:00","23.0","23.0","13.0","5.1","0.0","1015.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-24T12:30","23.0","23.0","12.0","4.6","0.0","1015.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-24T13:00","24.0","24.0","12.0","2.6","0.0","1015.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-24T13:30","24.0","24.0","11.0","3.1","0.0","1014.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-24T14:00","24.0","24.0","12.0","3.6","0.0","1013.9168","9.99","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-24T14:30","24.0","24.0","11.0","3.6","0.0","1014.0","10.0","0.0","310.0","0.0","none"
"Stare Miasto","2020-08-24T15:00","25.0","25.0","11.0","2.1","0.0","1014.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-24T15:30","24.0","24.0","11.0","3.1","0.0","1014.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-24T16:00","24.0","24.0","11.0","2.06","0.0","1013.9168","9.99","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-24T16:30","23.0","23.0","11.0","3.1","0.0","1014.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-24T17:00","22.0","22.0","12.0","2.1","0.0","1014.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-24T17:30","21.0","21.0","12.0","2.6","0.0","1014.0","10.0","0.0","320.0","0.0","none"
"Stare Miasto","2020-08-24T18:00","19.0","19.0","12.0","2.6","0.0","1014.0","10.0","0.0","320.0","0.0","none"
"Stare Miasto","2020-08-24T18:30","19.0","19.0","11.0","2.6","0.0","1014.0","10.0","0.0","320.0","0.0","none"
"Stare Miasto","2020-08-24T19:00","18.0","18.0","11.0","1.03","0.0","1013.9168","9.99","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T19:30","18.0","18.0","12.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T20:00","17.0","17.0","11.0","0.51","0.0","1013.9168","9.99","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T20:30","16.0","16.0","11.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T21:00","16.0","16.0","11.0","0.51","0.0","1013.9168","9.99","0.0","350.0","0.0","none"
"Stare Miasto","2020-08-24T21:30","16.0","16.0","12.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T22:00","15.0","15.0","12.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T22:30","14.0","14.0","12.0","1.0","0.0","1014.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-24T23:00","14.0","14.0","11.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-24T23:30","14.0","14.0","12.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T00:00","13.0","13.0","12.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T00:30","13.0","13.0","11.0","1.0","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T01:00","13.0","13.0","11.0","0.5","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T01:30","13.0","13.0","11.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T02:00","12.0","12.0","11.0","1.03","0.0","1013.9168","9.99","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-25T02:30","12.0","12.0","11.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T03:00","12.0","12.0","11.0","1.03","0.0","1012.9168","9.99","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-25T03:30","12.0","12.0","10.0","2.1","0.0","1013.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-25T04:00","12.0","12.0","11.0","2.6","0.0","1013.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-25T04:30","13.0","13.0","12.0","3.6","0.0","1013.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-25T05:00","13.0","13.0","12.0","3.1","0.0","1013.0","10.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-25T05:30","14.0","14.0","13.0","2.6","0.0","1014.0","10.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-25T06:00","15.0","15.0","14.0","3.1","0.0","1014.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-25T06:30","16.0","16.0","14.0","3.6","0.0","1014.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-25T07:00","16.0","16.0","14.0","4.6","0.0","1014.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-25T07:30","17.0","17.0","15.0","4.1","0.0","1015.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-25T08:00","18.0","18.0","14.0","5.7","0.0","1015.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-25T08:30","19.0","19.0","13.0","3.1","0.0","1015.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-25T09:00","19.0","19.0","13.0","3.1","0.0","1014.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-25T09:30","19.0","19.0","12.0","4.1","0.0","1014.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-25T10:00","21.0","21.0","13.0","5.1","0.0","1014.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-25T10:30","21.0","21.0","13.0","3.6","0.0","1014.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-25T11:00","20.0","20.0","12.0","5.1","0.0","1014.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-25T11:30","22.0","22.0","13.0","4.6","0.0","1014.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-25T12:00","21.0","21.0","11.0","6.2","0.0","1014.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-25T12:30","20.0","20.0","11.0","5.7","0.0","1014.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-25T13:00","21.0","21.0","11.0","5.1","0.0","1014.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-25T13:30","22.0","22.0","10.0","4.6","0.0","1014.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-25T14:00","21.0","21.0","10.0","4.63","0.0","1012.9168","9.99","0.0","280.0","0.0","none"
"Stare Miasto","2020-08-25T14:30","22.0","22.0","10.0","5.7","0.0","1013.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-25T15:00","22.0","22.0","9.0","4.1","0.0","1013.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-25T15:30","22.0","22.0","9.0","4.1","0.0","1013.0","10.0","0.0","280.0","0.0","none"
"Stare Miasto","2020-08-25T16:00","22.0","22.0","9.0","4.1","0.0","1013.0","10.0","0.0","280.0","0.0","none"
"Stare Miasto","2020-08-25T16:30","21.0","21.0","10.0","2.6","0.0","1013.0","10.0","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-25T17:00","21.0","21.0","10.0","1.5","0.0","1013.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-25T17:30","20.0","20.0","10.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T18:00","18.0","18.0","11.0","0.51","0.0","1013.9168","9.99","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T18:30","17.0","17.0","11.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T19:00","15.0","15.0","10.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T19:30","15.0","15.0","10.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T20:00","14.0","14.0","10.0","1.0","0.0","1014.0","10.0","0.0","170.0","0.0","none"
"Stare Miasto","2020-08-25T20:30","14.0","14.0","11.0","2.1","0.0","1014.0","10.0","0.0","310.0","0.0","none"
"Stare Miasto","2020-08-25T21:00","13.0","13.0","10.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T21:30","14.0","14.0","11.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T22:00","13.0","13.0","10.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T22:30","12.0","12.0","10.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T23:00","12.0","12.0","10.0","0.5","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-25T23:30","12.0","12.0","10.0","2.1","0.0","1013.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-26T00:00","12.0","12.0","10.0","1.0","0.0","1013.0","10.0","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-26T00:30","11.0","11.0","10.0","0.5","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-26T01:00","11.0","11.0","10.0","1.0","0.0","1013.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-26T01:30","11.0","11.0","10.0","0.5","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-26T02:00","11.0","11.0","10.0","0.51","0.0","1012.9168","9.99","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-26T02:30","11.0","11.0","10.0","2.1","0.0","1012.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-26T03:00","11.0","11.0","10.0","1.54","0.0","1011.9169","9.99","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-26T03:30","11.0","11.0","9.0","1.0","0.0","1011.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-26T04:00","11.0","11.0","11.0","1.5","0.0","1011.0","10.0","0.0","20.0","0.0","none"
"Stare Miasto","2020-08-26T04:30","11.0","11.0","10.0","1.0","0.0","1011.0","10.0","0.0","80.0","0.0","none"
"Stare Miasto","2020-08-26T05:00","12.0","12.0","11.0","2.6","0.0","1010.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-26T05:30","13.0","13.0","12.0","0.5","0.0","1010.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-26T06:00","14.0","14.0","13.0","1.0","0.0","1010.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-26T06:30","15.0","15.0","13.0","1.5","0.0","1010.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-26T07:00","16.0","16.0","14.0","0.51","0.0","1008.9171","9.99","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-26T07:30","18.0","18.0","13.0","0.5","0.0","1009.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-26T08:00","19.0","19.0","14.0","1.0","0.0","1009.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-26T08:30","21.0","21.0","14.0","1.5","0.0","1009.0","10.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-26T09:00","22.0","22.0","15.0","1.5","0.0","1008.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-26T09:30","24.0","24.0","15.0","4.1","0.0","1008.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-26T10:00","25.0","25.0","12.0","8.2","0.0","1007.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-26T10:30","26.0","26.0","11.0","7.2","0.0","1007.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-26T11:00","26.0","26.0","12.0","7.7","0.0","1007.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-26T11:30","27.0","0.0","12.0","8.8","0.0","1006.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-26T12:00","27.0","0.0","11.0","9.3","0.0","1006.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-26T12:30","26.0","26.0","12.0","9.3","0.0","1006.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-26T13:00","26.0","26.0","12.0","9.3","0.0","1006.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-26T13:30","27.0","0.0","10.0","12.9","0.0","1006.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-26T14:00","26.0","26.0","12.0","11.83","0.0","1005.9174","9.99","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-26T14:30","27.0","0.0","12.0","10.3","0.0","1006.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-26T15:00","27.0","0.0","11.0","11.8","17.5","1006.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-26T15:30","26.0","26.0","12.0","8.8","0.0","1006.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-26T16:00","26.0","26.0","13.0","8.8","0.0","1006.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-26T16:30","23.0","23.0","12.0","7.2","0.0","1007.0","10.0","0.0","320.0","0.0","none"
"Stare Miasto","2020-08-26T17:00","21.0","21.0","12.0","6.2","0.0","1007.0","10.0","0.0","320.0","0.0","none"
"Stare Miasto","2020-08-26T17:30","20.0","20.0","12.0","4.1","0.0","1008.0","10.0","0.0","330.0","0.0","none"
"Stare Miasto","2020-08-26T18:00","20.0","20.0","12.0","3.1","0.0","1009.0","10.0","0.0","310.0","0.0","none"
"Stare Miasto","2020-08-26T18:30","20.0","20.0","12.0","1.0","0.0","1009.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-26T19:00","19.0","19.0","12.0","1.5","0.0","1010.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-26T19:30","19.0","19.0","13.0","1.5","0.0","1010.0","10.0","0.0","180.0","0.0","none"
"Stare Miasto","2020-08-26T20:00","18.0","18.0","12.0","1.5","0.0","1010.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-26T20:30","18.0","18.0","13.0","1.5","0.0","1010.0","10.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-26T21:00","17.0","17.0","13.0","1.5","0.0","1010.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-26T21:30","17.0","17.0","13.0","1.5","0.0","1010.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-26T22:00","16.0","16.0","13.0","1.54","0.0","1009.9171","9.99","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-26T22:30","17.0","17.0","13.0","1.0","0.0","1010.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-26T23:00","17.0","17.0","13.0","1.5","0.0","1010.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-26T23:30","16.0","16.0","13.0","2.6","0.0","1010.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-27T00:00","17.0","17.0","14.0","4.1","0.0","1010.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-27T00:30","18.0","18.0","12.0","3.6","0.0","1010.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-27T01:00","17.0","17.0","12.0","4.12","0.0","1009.9171","9.99","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-27T01:30","17.0","17.0","12.0","4.6","0.0","1010.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-27T03:00","18.0","18.0","11.0","5.66","0.0","1009.9171","9.99","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T03:30","18.0","18.0","11.0","6.7","0.0","1010.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T04:00","18.0","18.0","11.0","7.2","0.0","1010.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-27T04:30","18.0","18.0","10.0","6.7","0.0","1011.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T05:00","18.0","18.0","10.0","7.7","0.0","1011.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T05:30","18.0","18.0","11.0","7.2","0.0","1011.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-27T06:00","18.0","18.0","11.0","9.3","0.0","1011.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-27T06:30","19.0","19.0","11.0","7.7","0.0","1011.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T07:00","19.0","19.0","11.0","8.23","0.0","1010.917","9.99","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T07:30","19.0","19.0","11.0","8.8","0.0","1012.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-27T08:00","19.0","19.0","11.0","9.26","0.0","1011.9169","9.99","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-27T08:30","19.0","19.0","11.0","6.7","0.0","1012.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-27T09:00","19.0","19.0","11.0","7.2","0.0","1012.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-27T09:30","19.0","19.0","11.0","9.3","0.0","1012.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-27T10:00","19.0","19.0","10.0","8.2","0.0","1012.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T10:30","19.0","19.0","11.0","9.8","0.0","1013.0","10.0","0.0","280.0","0.0","none"
"Stare Miasto","2020-08-27T11:00","20.0","20.0","11.0","9.8","0.0","1013.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T11:30","20.0","20.0","11.0","7.7","0.0","1012.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T12:00","20.0","20.0","11.0","8.75","0.0","1011.9169","9.99","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-27T12:30","20.0","20.0","11.0","9.3","0.0","1012.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T13:00","20.0","20.0","10.0","8.2","0.0","1012.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T13:30","21.0","21.0","10.0","7.7","0.0","1012.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-27T14:00","21.0","21.0","10.0","8.23","0.0","1011.9169","9.99","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T14:30","21.0","21.0","11.0","7.7","0.0","1012.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T15:00","21.0","21.0","11.0","7.2","0.0","1011.9169","9.99","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T15:30","20.0","20.0","10.0","7.2","0.0","1012.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T16:00","20.0","20.0","10.0","7.7","0.0","1012.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T16:30","19.0","19.0","9.0","5.1","0.0","1012.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T17:00","19.0","19.0","9.0","4.6","0.0","1013.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T17:30","18.0","18.0","9.0","3.6","0.0","1013.0","10.0","0.0","280.0","0.0","none"
"Stare Miasto","2020-08-27T18:00","17.0","17.0","9.0","3.6","0.0","1012.9168","9.99","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T18:30","16.0","16.0","8.0","2.6","0.0","1013.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T19:00","16.0","16.0","9.0","2.06","0.0","1012.9168","9.99","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-27T19:30","15.0","15.0","10.0","2.6","0.0","1014.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-27T20:00","14.0","14.0","9.0","2.1","0.0","1014.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T20:30","14.0","14.0","9.0","2.1","0.0","1014.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-27T21:00","13.0","13.0","9.0","2.1","0.0","1014.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-27T21:30","13.0","13.0","9.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-27T22:00","12.0","12.0","9.0","1.5","0.0","1013.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-27T22:30","11.0","11.0","9.0","1.0","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-27T23:00","11.0","11.0","9.0","1.54","0.0","1012.9168","9.99","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-27T23:30","11.0","11.0","9.0","1.5","0.0","1013.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-28T00:00","11.0","11.0","9.0","2.1","0.0","1013.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-28T00:30","12.0","12.0","9.0","1.0","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-28T01:00","10.0","10.0","8.0","1.03","0.0","1012.9168","9.99","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-28T01:30","10.0","10.0","8.0","1.0","0.0","1013.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-28T02:00","10.0","10.0","8.0","0.0","0.0","1012.9168","9.99","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-28T02:30","9.0","9.0","7.0","1.5","0.0","1013.0","10.0","0.0","70.0","0.0","none"
